voltage_V,distance_m,coupling_fraction,F_env_mgf,F_env_N
7000,0.05937500603560671,1.0,31.539634827465257,0.00030929815988076217
7000,0.060066011154467525,1.0,30.81813898357896,0.0003022227026633146
7000,0.06076505817692002,1.0,30.113147967842767,0.00029530910251884525
7000,0.061472240694475405,1.0,29.424284218342034,0.0002885536568298039
7000,0.06218765338786112,1.0,28.751178810210426,0.00028195274767915007
7000,0.06291139203969698,1.0,28.0934712580502,0.000275502839912758
7000,0.06364355354731889,1.0,27.450809322872335,0.00026920047924614595
7000,0.06438423593575213,1.0,26.822848823452688,0.00026304229041451227
7000,0.06513353837083512,1.0,26.20925345200409,0.0002570249753650959
7000,0.06589156117249637,1.0,25.609694594064603,0.00025114531149088363
7000,0.0666584058281857,1.0,25.023851152506253,0.00024540014990472546
7000,0.06743417500646175,1.0,24.45140937556976,0.00023978641375293117
7000,0.06821897257073785,1.0,23.892062688832787,0.00023430109656744202
7000,0.06901290359318753,1.0,23.345511531022535,0.00022894126065570213
7000,0.06981607436881225,1.0,22.8114631935838,0.0002237040355273586
7000,0.07062859242967252,1.0,22.289631663917383,0.00021858661635695538
7000,0.07145056655928474,1.0,21.77973747220441,0.00021358626248179336
7000,0.07228210680718576,1.0,21.281507541734612,0.0002087002959341517
7000,0.0731233245036666,1.0,20.794675042658707,0.000203926100007089
7000,0.07397433227467806,1.0,20.31897924908601,0.0001992611178530493
7000,0.07483524405690949,1.0,19.85416539945126,0.0001947028511145287
7000,0.07570617511304296,1.0,19.399984560075755,0.0001902488585860669
7000,0.07658724204718552,1.0,18.956193491849287,0.0001858967549068438
7000,0.07747856282048027,1.0,18.52255451996228,0.00018164420928318807
7000,0.07838025676689982,1.0,18.09883540661755,0.00017748894424030599
7000,0.07929244460922316,1.0,17.684809226654107,0.00017342873440256748
7000,0.08021524847519838,1.0,17.28025424601617,0.00016946140530169448
7000,0.08114879191389406,1.0,16.884953803002077,0.0001655848322122103
7000,0.08209319991224011,1.0,16.498696192230074,0.00016179693901353305
7000,0.08304859891176194,1.0,16.121274551258168,0.0001580956970780959
7000,0.08401511682550891,1.0,15.752486749797818,0.00015447912418490477
